Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1212,Cabbages,2018,2018,t,160710,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1212,Cabbages,2019,2019,t,165444,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1212,Cabbages,2020,2020,t,162192.42,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1212,Cabbages,2016,2016,t,12539,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1212,Cabbages,2017,2017,t,12635,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1212,Cabbages,2018,2018,t,13459,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1212,Cabbages,2019,2019,t,13854.19,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1212,Cabbages,2020,2020,t,13581.79,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1344.02,Cherries,2016,2016,t,425,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1344.02,Cherries,2017,2017,t,245,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1344.02,Cherries,2018,2018,t,410,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1344.02,Cherries,2019,2019,t,421.34,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1344.02,Cherries,2020,2020,t,330,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1344.02,Cherries,2016,2016,t,36,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1344.02,Cherries,2017,2017,t,21,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1344.02,Cherries,2018,2018,t,34,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1344.02,Cherries,2019,2019,t,39.88,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1344.02,Cherries,2020,2020,t,42.35,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1330,Grapes,2016,2016,t,1966291,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1330,Grapes,2017,2017,t,2032582,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1330,Grapes,2018,2018,t,1901736,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1330,Grapes,2019,2019,t,1883309,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1330,Grapes,2020,2020,t,2028185,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1330,Grapes,2016,2016,t,164675,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1330,Grapes,2017,2017,t,170227,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1330,Grapes,2018,2018,t,159268,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1330,Grapes,2019,2019,t,158028.24,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1330,Grapes,2020,2020,t,169972.29,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1322,Lemons and limes,2016,2016,t,323526,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1322,Lemons and limes,2017,2017,t,446340,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1322,Lemons and limes,2018,2018,t,474149,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1322,Lemons and limes,2019,2019,t,510523.91,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1322,Lemons and limes,2020,2020,t,667240,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1322,Lemons and limes,2016,2016,t,27095,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1322,Lemons and limes,2017,2017,t,27757,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1322,Lemons and limes,2018,2018,t,29505,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1322,Lemons and limes,2019,2019,t,38321.71,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1322,Lemons and limes,2020,2020,t,50139.87,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1214,Lettuce and chicory,2016,2016,t,38535,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1214,Lettuce and chicory,2017,2017,t,36185,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1214,Lettuce and chicory,2018,2018,t,33055,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1214,Lettuce and chicory,2019,2019,t,32005,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1214,Lettuce and chicory,2020,2020,t,32548.25,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1214,Lettuce and chicory,2016,2016,t,3227,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1214,Lettuce and chicory,2017,2017,t,3030,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1214,Lettuce and chicory,2018,2018,t,2768,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1214,Lettuce and chicory,2019,2019,t,2686.2,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1214,Lettuce and chicory,2020,2020,t,2727.7,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,112,Maize (corn),2016,2016,t,7778500,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,112,Maize (corn),2017,2017,t,16820000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,112,Maize (corn),2018,2018,t,12510000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,112,Maize (corn),2019,2019,t,11275500,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,112,Maize (corn),2020,2020,t,15300000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,112,Maize (corn),2016,2016,t,360588,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,112,Maize (corn),2017,2017,t,772644,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,112,Maize (corn),2018,2018,t,569430,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,112,Maize (corn),2019,2019,t,506057.82,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,112,Maize (corn),2020,2020,t,656020.39,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1316,"Mangoes, guavas and mangosteens",2016,2016,t,71453,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1316,"Mangoes, guavas and mangosteens",2017,2017,t,90561,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1316,"Mangoes, guavas and mangosteens",2018,2018,t,91261,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1316,"Mangoes, guavas and mangosteens",2019,2019,t,112536.87,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1316,"Mangoes, guavas and mangosteens",2020,2020,t,115315.21,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1316,"Mangoes, guavas and mangosteens",2016,2016,t,5984,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1316,"Mangoes, guavas and mangosteens",2017,2017,t,7584,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1316,"Mangoes, guavas and mangosteens",2018,2018,t,7643,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1316,"Mangoes, guavas and mangosteens",2019,2019,t,9424.85,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1316,"Mangoes, guavas and mangosteens",2020,2020,t,9657.53,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1323,Oranges,2016,2016,t,1366032,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1323,Oranges,2017,2017,t,1459757,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1323,Oranges,2018,2018,t,1775760,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1323,Oranges,2019,2019,t,1686455.06,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1323,Oranges,2020,2020,t,1555132,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1323,Oranges,2016,2016,t,27390,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1323,Oranges,2017,2017,t,29262,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1323,Oranges,2018,2018,t,35589,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1323,Oranges,2019,2019,t,33805.79,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1323,Oranges,2020,2020,t,31145.57,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1317,Papayas,2016,2016,t,15525,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1317,Papayas,2017,2017,t,13739,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1317,Papayas,2018,2018,t,12909,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1317,Papayas,2019,2019,t,10542.91,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1317,Papayas,2020,2020,t,11525.22,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1317,Papayas,2016,2016,t,1300,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1317,Papayas,2017,2017,t,1151,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1317,Papayas,2018,2018,t,1081,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1317,Papayas,2019,2019,t,1333.28,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1317,Papayas,2020,2020,t,1523.92,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1342.01,Pears,2016,2016,t,423180,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1342.01,Pears,2017,2017,t,416215,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1342.01,Pears,2018,2018,t,397555,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1342.01,Pears,2019,2019,t,407212.26,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1342.01,Pears,2020,2020,t,431000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1342.01,Pears,2016,2016,t,35441,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1342.01,Pears,2017,2017,t,34858,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1342.01,Pears,2018,2018,t,33295,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1342.01,Pears,2019,2019,t,34110.65,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1342.01,Pears,2020,2020,t,36085.16,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1318,Pineapples,2016,2016,t,88594,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1318,Pineapples,2017,2017,t,103179,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1318,Pineapples,2018,2018,t,112412,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1318,Pineapples,2019,2019,t,115105.88,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1318,Pineapples,2020,2020,t,112407.69,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1318,Pineapples,2016,2016,t,7420,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1318,Pineapples,2017,2017,t,8641,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1318,Pineapples,2018,2018,t,9414,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1318,Pineapples,2019,2019,t,9650.84,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1318,Pineapples,2020,2020,t,9430.05,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1510,Potatoes,2016,2016,t,2150811,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1510,Potatoes,2017,2017,t,2456990,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1510,Potatoes,2018,2018,t,2467724,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1510,Potatoes,2019,2019,t,2505775,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1510,Potatoes,2020,2020,t,2546996.18,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1510,Potatoes,2016,2016,t,161849,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1510,Potatoes,2017,2017,t,184888,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1510,Potatoes,2018,2018,t,185696,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1510,Potatoes,2019,2019,t,120000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,1510,Potatoes,2020,2020,t,118000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,21411,Raisins,2016,2016,t,54629,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,21411,Raisins,2017,2017,t,65593,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,21411,Raisins,2018,2018,t,60691,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,21411,Raisins,2019,2019,t,75000,X,Figure from international organizations
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,21411,Raisins,2020,2020,t,72096.22,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,113,Rice,2016,2016,t,3073,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,113,Rice,2017,2017,t,3075,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,113,Rice,2018,2018,t,3076,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,113,Rice,2019,2019,t,3074.85,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,113,Rice,2020,2020,t,3075.59,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,113,Rice,2016,2016,t,122,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,113,Rice,2017,2017,t,121,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,113,Rice,2018,2018,t,120,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,113,Rice,2019,2019,t,88.67,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,113,Rice,2020,2020,t,89.91,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,141,Soya beans,2016,2016,t,742000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,141,Soya beans,2017,2017,t,1316000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,141,Soya beans,2018,2018,t,1540000,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,141,Soya beans,2019,2019,t,1170345,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,141,Soya beans,2020,2020,t,1245500,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,141,Soya beans,2016,2016,t,55836,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,141,Soya beans,2017,2017,t,63945,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,141,Soya beans,2018,2018,t,73453,E,Estimated value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,141,Soya beans,2019,2019,t,57803.76,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5016,Loss,141,Soya beans,2020,2020,t,64073.57,I,Imputed value
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1354,Strawberries,2016,2016,t,7604,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1354,Strawberries,2017,2017,t,8147,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1354,Strawberries,2018,2018,t,9008,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1354,Strawberries,2019,2019,t,9392.89,A,Official figure
SCL,Supply Utilization Accounts (2010-),710,South Africa,5510,Production,1354,Strawberries,2020,2020,t,10492,A,Official figure
